,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Label
0,-0.0035786491,-0.004994628,-0.004283249,0.00076123275,-0.0025100203,-0.0025209244,0.0042589162,0.0038363466,-0.00083428354,-0.002946562,-0.001394282,0.0023256168,-0.0023135436,-0.00033179802,0.0045812684,0.0019946166,0.0012100688,-0.0038311828,0.0011555965,0.001513569,-0.0038359256,-0.0026167624,-0.0012931987,-0.002230245,-0.0039784387,0.0014881778,0.0024405983,-0.0002264782,-0.0045912815,0.0040365974,-0.0036214213,0.00013528639,-0.00092792214,-0.00420392,-0.0022054368,-0.0034996374,0.00047820486,-0.0040047364,-0.0024995802,-0.0033498819,-0.0012468403,0.0010838362,-2.1910359e-05,0.0038988485,-0.004181003,-0.004988756,0.004635222,-0.0044372613,-0.0041157864,-0.0021520637,-0.0011733238,0.0011059716,0.0001510653,-0.004295737,0.002945542,-0.002133164,7.130546e-05,-0.0027534675,-0.0014727184,-0.0021390913,0.0018525607,0.0018672321,0.003372426,0.0018121413,0.0018188396,-0.0012622046,-0.0005072955,0.0030087784,-0.0030360154,0.0017442163,-0.00022854927,0.0038091817,-0.004157324,0.0022332224,-0.004893869,0.00042251218,0.004597918,0.00085029594,0.0010743177,0.001217116,-0.0018590494,0.0023720157,0.0006692234,-0.0032629236,0.0024718877,0.0031176095,-0.0037595793,-0.0014666718,-0.003871329,-0.0028221712,0.0021564935,-0.001040354,-0.0029931,0.0032594418,0.0021998656,0.0042821676,-0.0033696909,0.0048200735,-0.0040476313,0.0020970437,
1,-0.0039597373,0.0042657936,0.0042622047,0.0005433314,-0.0068797013,0.0017458288,-0.006075974,-0.0047528697,0.0005116006,0.0067150267,0.002467777,0.0019013563,-0.006011095,-0.0006214831,-0.008016934,0.0041838037,0.0035618185,-0.0021809964,0.0047585005,-0.00058991817,0.00946337,-0.0010059562,-0.0033189598,-0.0042548045,-0.002465888,-0.015339787,-0.0058507463,0.006755369,-0.0033398555,-0.0059517217,-0.0015975538,0.0058345646,-0.00040010439,0.0029364577,-6.45211e-05,-0.0010446263,-0.007970961,-0.0075447964,0.0016327891,-0.016121458,-0.0034234629,0.008175962,-0.0074934247,0.0049797734,-0.0010511384,0.002367536,-0.0078098997,0.014852906,0.008717313,-0.0050292052,-0.002534856,0.0014471777,0.003523255,0.0009951673,-0.0064176754,0.006599105,0.0007481151,0.0020237789,-0.005696985,0.0017498024,-0.008084659,0.0013043892,0.0003938356,0.0048713265,-0.0039016465,0.0053778896,-0.003471728,8.3681196e-05,-0.0012570121,-0.0008347579,-0.0010999644,0.0077669434,-0.0050795944,0.0038137655,0.007662297,-0.0014582067,0.0029796516,0.0024553912,0.0039782347,-0.0013685813,-0.006575836,0.0027560666,0.00071644166,0.0018623886,-0.01054786,0.009690222,-0.011212292,0.010068822,0.007813265,-0.009167335,-0.000118483964,0.0022216602,0.0022256318,-0.0023231544,0.0056367405,-0.0071616704,-0.006724286,-0.0031463965,0.0014955241,-0.0009716146,
2,0.015328376,-0.011610083,-0.0022846102,0.0016147764,0.0022414164,0.010507004,-0.011654083,-0.009646109,-0.015133274,-0.012928612,-0.0133980485,-0.030597582,0.016040698,0.0055614267,-0.010604531,0.0040534516,0.0089341905,-0.021178016,-0.013870206,0.0114238225,0.00081731984,0.012847051,-0.027560107,-0.0100284945,0.013411128,-0.0022792844,-0.017673297,0.011124976,0.0031869765,0.013952395,0.01584678,-0.018303273,-0.04256392,0.009279596,-0.00015263865,-0.00040396338,0.0029894377,-0.02283639,0.02204898,-0.008840505,-0.007085572,0.004771646,0.003218428,0.025047258,-0.0005435885,-0.024776477,0.011864813,0.021841457,-0.016493006,0.0063222693,0.0049561835,-0.011810213,-0.00064581784,0.00019206596,-0.019993665,0.04048284,0.001964306,-0.031879716,-0.018288076,-0.0025812068,0.0073263813,-0.0054045036,-0.0006550971,-0.0021131646,-0.00045870058,0.025423013,0.022972627,0.023509575,0.01972898,0.011138267,-0.011681747,-0.015658401,0.0018461096,-0.014172483,0.017831527,-0.0056125857,-0.020562565,-0.027381273,0.015734648,-0.046364732,-0.036162123,-0.0046427096,0.007036223,0.0069329888,0.004204401,-0.010345583,0.0019898596,0.03250739,0.0060929703,-0.020654645,0.031908996,0.021977952,-0.005110571,0.02242799,-0.018443124,0.0073397565,-0.007739894,-0.011243246,0.00527151,-0.04157865,
3,-0.0026981612,0.0012493546,0.018461686,-0.0011870754,0.007358536,0.0033727498,-0.009892607,0.0035832147,0.0012206419,-0.0024826513,-0.0018167752,0.0023252415,0.007773166,-0.005071245,0.0037007714,-0.0038424148,0.0030980217,-0.0006786329,-0.0010179613,-0.00062232744,0.0031037694,-0.009324009,0.0016048641,-0.0041106176,-0.0030635577,-0.013583713,-0.009996196,0.014922504,0.014123478,-0.002480581,0.00034524623,-0.008652834,0.010201629,0.000364269,0.004666628,-0.0022936708,0.006101498,-0.0005001995,-0.0066257007,-0.008900434,0.0031147357,-0.009850539,-0.0017656288,0.00393446,0.0022066818,-0.0022105086,-0.009115738,0.0059764725,0.0063872174,0.002112579,-0.0015225061,0.0063161193,0.002433127,-0.004821674,-0.0029916605,-0.0038814931,-0.0019821303,-0.005346987,-0.010745538,-0.0013378796,0.0041518505,-0.008437034,0.018471844,-0.0056785312,-0.008694401,-0.008945485,0.00019776006,-0.0018177929,0.0055175237,0.007086745,-0.0046603167,-0.004012256,-0.007534532,0.00077256793,0.006127036,0.0012461434,-0.00892902,0.0057404633,0.004101433,-0.0072905575,-0.011188822,-0.0074287485,-0.006043975,0.010310887,0.0016321501,0.011115575,-0.0040225107,-0.0026598254,-0.0045445776,-0.00859614,-0.0025500834,-0.015248749,0.0048802374,0.0059745675,0.0041608317,-0.0008204421,-0.0073112613,-0.010164905,0.012047449,-0.0074832086,
4,0.003054469,6.1531784e-05,0.0017088829,0.0009083473,0.005635785,-0.0067206523,0.0032694456,0.0060025267,0.006019326,0.0047950437,0.019369897,-0.017111316,-0.0020803486,0.0077952277,-0.018065935,0.0026682436,-0.0047629094,0.00885005,0.00032153464,-0.0131920595,0.007228017,0.0040633036,-0.0030875644,-0.021941308,-0.0036892495,-0.008877192,0.0041809324,-0.0017672512,0.008402207,0.0105657,0.0011026529,0.00056867185,-0.010141905,-0.010580457,0.0039318292,0.0021769898,-0.0012847921,0.002743049,-0.004291295,-0.002064738,-0.0058373837,0.0028214864,0.0005192731,0.011980217,-0.0046061845,0.004164608,0.0020030509,0.009871152,-0.009633329,-0.011118041,-0.010604084,-0.0026950336,0.007627138,0.0031795073,-0.0055043125,-0.00047377776,0.0073261354,-0.007418022,0.0043929885,-0.01076043,-0.0025985735,0.00026954873,0.005364352,-0.012857752,-0.011396093,0.018803068,-0.011501928,0.0046342756,-0.0041186367,-0.009191745,0.008808994,0.0030350944,-0.0063260603,-0.0015124951,-0.010231671,-0.0036662514,-0.007024867,-0.007026794,-0.0020060432,-0.008224615,-0.0141205555,-0.0017053916,0.010036575,0.00016319996,-0.0050407946,-0.0050204094,-0.008514212,0.0080164885,0.0038287991,-0.002018809,0.0019040585,-0.004823426,0.005666039,0.0031993657,0.00032281422,-0.0120844785,-0.021540295,-0.008031968,0.007682803,-0.0026391526,
5,0.0013565728,-0.04052493,-0.005165901,0.002248416,0.021712903,-0.04160893,-0.0063639926,-0.01321822,0.004154283,-0.0046393415,0.022211747,0.00365564,0.027558252,0.03520903,-0.027853223,-0.0016268368,0.053705487,-0.027300581,-0.087216504,0.010717761,0.0132079655,-0.021523714,-0.027210891,-0.0037952857,-0.0039802096,-0.06034675,-0.0059253713,0.019218896,0.030662797,-0.029306263,0.045302533,0.009744795,0.012405576,-0.01933134,-0.002325165,0.021392427,-0.008869028,-0.0072797406,0.03620894,-0.016954668,-0.026346283,0.015642,-0.01443092,-0.02570404,0.032130037,-0.04228735,-0.007540008,0.037111904,-0.03931248,0.018185705,-0.00371456,-0.011211889,0.044855632,-0.019596292,-0.021022096,-0.0036126066,-0.053966276,-0.06101292,0.02866272,0.009373486,-0.026064092,-0.0122767305,0.0048819706,-0.043756116,-0.012917694,0.002947241,0.026102962,0.017059905,0.024062201,-0.03328442,-0.010100966,0.013247383,-0.033897422,0.03325866,-0.01959606,0.028932197,-0.046256967,0.037147395,-0.0039290953,-0.006828645,0.008941285,-0.009634653,0.026802914,0.03251396,-0.031131987,0.0397003,-0.020985384,0.014581117,0.011176839,-0.019279528,-0.01127712,-0.043978944,0.041020226,0.015327281,0.0017154699,-0.010040772,-0.021833668,-0.019854411,-0.014408184,0.013469601,
6,-0.023370018,-0.015477895,0.027180923,0.01162675,0.015029546,-0.032337476,0.01926288,-0.009389106,0.026058488,-0.005640959,-0.019669838,-0.023856584,0.017265277,-0.0019250724,-0.030870976,-0.011954299,-0.003431326,-0.04289751,0.0052315416,0.011347388,-0.008723847,-0.014879062,0.01645103,0.029861812,-0.016165692,-0.061843,0.008447921,-0.012564334,-0.021868648,-0.006451007,0.009883474,0.008416226,0.001975073,0.04338217,0.010365158,-0.02075571,0.007592823,0.008694005,-0.013106247,0.0091975555,-0.01697686,0.03703935,-0.07486625,0.012233838,0.04079854,-0.00012589642,0.030044375,0.045202624,0.009571768,0.035831407,0.0020611056,-0.05726169,0.0011333274,0.025759779,0.034139782,-0.0061637727,0.0074308114,-0.007522229,0.032376196,-0.003730155,0.03343527,-0.03805283,-0.0010781712,-0.0002715313,0.006425552,-0.0355763,-0.035005286,-0.01674563,0.052774448,0.00072970195,0.0062367613,-0.017725468,0.03331505,0.004769433,0.012305407,0.026276175,-0.01701553,-0.037565023,-0.0058517223,0.003351291,-0.028573895,0.046346318,-0.020000689,-0.033547502,0.018326271,0.028244277,-0.01649547,0.008976802,0.041020162,0.013323555,-0.036489975,0.009523088,-0.025956979,-0.0024777679,0.0011497526,0.008471338,-0.022978406,0.011104012,-0.022644453,0.006750916,
7,0.0040715146,-0.008398561,0.0047512087,-0.0044012335,0.008590905,-0.0068743564,-0.005742465,0.010559609,0.004580659,0.023427377,0.015457578,-0.00031874515,-0.01702664,0.020027217,-0.010124704,-0.009619676,0.010727006,0.002227643,0.0021486508,0.010323054,0.01762407,-0.012705684,-0.01195174,-0.0024188086,0.023098145,-0.021959651,-0.0016865444,0.012269417,0.02576413,-0.006074682,0.002066979,-0.003922496,-0.005686001,-0.014258826,0.0037049851,0.016582467,-0.0029229713,-0.015931603,0.03901416,-0.049086504,0.008571075,-0.002529498,-0.037178513,-0.0005076686,-0.0018340028,-0.013770512,0.004383518,0.017016567,0.00052865874,-0.004806392,-0.009342804,0.004338597,0.018400095,0.007425091,-0.01572647,0.0054081087,-0.0004953804,-0.010360263,-0.011957252,-0.015451151,0.0032780725,-0.025458997,0.010759017,-0.02089001,-0.026952429,0.030335646,0.0148768155,0.012985506,0.009832645,-0.009970237,-0.0024317908,-0.007480878,-0.023302307,-0.0051047755,-0.021184463,-0.018199196,-0.013349773,0.005079286,-0.037669074,0.016378082,-0.013357105,0.0018046006,0.014469627,-0.008326657,-0.0005716962,0.014547837,-0.005247231,0.013132896,0.0046572653,-0.016333057,0.0023985156,-0.027344748,0.010045564,0.01016353,-0.021501891,0.002093419,-0.037963036,-0.03582715,-0.00908253,0.0103304265,
8,0.0030745983,0.002006471,-0.0012889343,-0.0028403488,-0.0030573974,-0.0031971422,-0.000893901,-0.00016794301,-0.003203735,-0.004458747,0.0044149505,0.002944488,0.0017329052,-0.00051324733,-0.004614015,-0.0024988127,0.0011844884,-0.0033384727,-0.0044078804,0.0042745504,-0.0030499282,5.6131776e-05,0.0018357972,-0.0029780192,0.0003193334,0.0023531616,0.0025087218,-0.0030471853,-0.004932947,0.0049712174,0.00015054044,0.003771924,-0.004225407,-0.0023218,0.0015887378,-0.00017629557,0.00046853433,0.0001455711,-0.0018807907,-0.0028602297,0.0038370928,-0.0004925705,0.00297382,-0.0031592802,0.0029403358,0.0043207924,-0.0048417654,0.0021933315,0.0023105224,0.0044371085,0.0047144103,-0.0032913438,0.0002237019,-0.00040652457,0.0014624245,-0.0048870575,-0.004683504,0.004024105,0.0019945428,-0.0024101003,0.0043074503,-0.0019521688,-0.0024640192,-0.0011126926,-0.00072606944,0.0039618015,0.004376447,0.0027130398,0.0030799033,0.003256373,-0.0049667708,-0.0028057504,-0.0035095913,0.0033532493,-0.00012640927,-0.0045197383,0.00033219985,-0.0029958764,0.00444622,-0.0047590765,-0.0025673995,0.003014529,-0.0013332621,-0.0042260773,-0.0014760422,-0.0045790975,0.0024640302,-0.0010068031,0.002446646,-0.003871097,0.0027444283,-0.001250676,-0.0019045678,0.003270145,-0.003281824,0.002486911,0.004844623,-0.002048311,0.003176009,0.001901462,Don't move
9,-0.017684836,0.00633202,-0.0014755756,-0.0026806127,0.014911689,0.028060725,-0.0072965883,0.00034174652,-0.005302514,-0.003941547,0.021626933,0.008843929,-0.02164561,-0.0038816654,-0.003428793,-0.010135133,-0.0188872,-0.029825212,0.005240704,0.008811799,-0.0014908314,0.007839528,-0.0077600097,-0.024277695,-0.011450023,-0.027898688,0.013724088,0.0033057886,-0.014455148,0.010699264,0.0049860636,0.03243336,-0.018798988,0.02966876,0.028803822,0.029706407,-0.0017334879,-0.020180639,-0.0069702244,-0.006943124,0.0134692695,0.0071122656,-0.023921307,0.009183702,-0.014374747,-0.011700985,0.02296104,-0.0029941332,-0.018083684,-0.015457531,-0.009693572,0.012505554,0.026584864,0.0036848374,-0.020500802,0.0068799173,-0.010001912,-0.024036566,0.027039077,-0.014321217,0.01718514,0.015116695,-0.0031120747,0.020023193,-0.0031924206,0.019017598,0.0020526396,-0.0036080554,0.012478765,0.008506525,-0.012262026,0.013325445,-0.03485541,0.027692942,-0.017821515,-0.0040843454,-0.013135848,-0.018610636,-0.015468087,0.03960083,-0.031359985,0.015897494,0.008067893,0.023056258,0.0064659594,0.002900138,-0.008719717,-0.001266106,-0.026408412,-0.025868742,-0.02438078,0.003981713,0.00085977674,0.035765357,0.021433314,-0.014891229,-0.053714927,-0.03714266,0.003074242,0.020771287,Don't move
